id,"ctime","turbo_id","pair","direction","contract","return","strategy",timeleft
18789,"2017-06-23 00:12:07","APoA3zrejyGgJvJ7K","USD-MXN","long","1min","55000","atr:bearish:mfi",55
18790,"2017-06-23 00:12:09","s3PinyuhBXS79T2xJ","USD-MXN","long","1min","55000","atr:bearish",55
18791,"2017-06-23 00:12:13","jEkvraBY2kaBPiSu4","NZD-USD","long","1min","50000","bullish:mfi",49
18792,"2017-06-23 00:12:24","StCYmx5jRMdfERNW8","USD-CNH","long","1min","-100000","atr:bearish:cci:rsi",38
18793,"2017-06-23 00:12:25","5Ztsqn3KhngTJJYLq","USD-CNH","long","1min","-100000","bearish:cci:rsi",38
18794,"2017-06-23 00:12:27","MZeqPmoqMdKcqwzwB","USD-CNH","long","1min","-100000","bearish:cci:rsi:stochs",38
18795,"2017-06-23 00:12:28","LM5D66wSLkSALk2o6","USD-CNH","long","1min","-100000","bearish:cci:mfi:rsi",38
18796,"2017-06-23 00:12:29","vpajuR2WNbLv2qjjA","USD-CNH","long","1min","-100000","atr:bearish:rsi",38
18797,"2017-06-23 00:12:31","Y7A5qo9ArzrAYPP2D","USD-CNH","long","1min","-100000","atr:bearish:rsi:stochs",38
18798,"2017-06-23 00:12:32","oYfWqQcMSXbv7KN5q","USD-CNH","long","1min","-100000","atr:bearish:mfi:rsi",38
18799,"2017-06-23 00:12:34","QEmimnHDk58sbyude","USD-CNH","long","1min","-100000","bearish:rsi",38
18800,"2017-06-23 00:12:35","nQw6JAwQAyTYfTDs3","USD-CNH","long","1min","-100000","bearish:rsi:stochs",38
18801,"2017-06-23 00:12:37","JEjxzriayshF4cnnB","USD-CNH","long","1min","-100000","bearish:mfi:rsi:stochs",38
18802,"2017-06-23 00:12:38","o3uv9h7mWHXowbEK7","USD-CNH","long","1min","-100000","bearish:mfi:rsi",38
18803,"2017-06-23 00:12:39","ee39nnenetgeDNnoA","USD-CNH","long","1min","-100000","atr:cci:rsi",38
18804,"2017-06-23 00:12:41","wCbdh8i5Jj8dtEwww","USD-CNH","long","1min","-100000","atr:cci:rsi:stochs",38
18805,"2017-06-23 00:12:42","WCuG4rM8brJaYfftf","USD-CNH","long","1min","-100000","atr:cci:mfi:rsi",38
18806,"2017-06-23 00:12:44","eXTnTuKyyRXmpR6LD","USD-CNH","long","1min","-100000","cci:rsi",38
18807,"2017-06-23 00:12:45","Eim5HeMmhR5tqvMhM","USD-CNH","long","1min","-100000","cci:rsi:stochs",38
18808,"2017-06-23 00:12:47","TPBebiLJ9kun9kc5r","USD-CNH","long","1min","-100000","cci:mfi:rsi:stochs",38
18809,"2017-06-23 00:12:48","4KYKsPWuZMT9WuKSM","USD-CNH","long","1min","-100000","cci:mfi:rsi",38
18810,"2017-06-23 00:12:50","C59yT8K3mF7igCAbF","USD-CNH","long","1min","-100000","atr:rsi",38
18811,"2017-06-23 00:12:51","Q5N6TqTJerYQ2dEgY","USD-CNH","long","1min","-100000","atr:rsi:stochs",38
18812,"2017-06-23 00:12:52","PGybizafJMS3JqpoN","USD-CNH","long","1min","-100000","atr:mfi:rsi:stochs",38
18813,"2017-06-23 00:12:54","qRKA3k2KyWHNhFWvB","USD-CNH","long","1min","-100000","atr:mfi:rsi",38
18814,"2017-06-23 00:12:55","BpTK9ByNPukSvMcT6","USD-CNH","long","1min","-100000","rsi:stochs",38
18815,"2017-06-23 00:12:57","JaFc26jxTiJj3ZkYX","USD-CNH","long","1min","-100000","mfi:rsi:stochs",38
18816,"2017-06-23 00:12:58","pcMqSi8ob93FfDR5p","USD-CNH","long","1min","-100000","mfi:rsi",38
18817,"2017-06-23 00:13:10","YxGSnEAdAiwWT54iX","EUR-GBP","long","1min","-100000","bullish:cci:mfi",52
18818,"2017-06-23 00:13:11","h7y8KHTHH8FQftudu","EUR-GBP","long","1min","-100000","bullish:cci",52
18819,"2017-06-23 00:13:13","x3qA67jLhtCbc9hmC","USD-CNH","short","1min","55000","ao:atr",52
18820,"2017-06-23 00:13:15","3xB7YkfL3ZwyhfAjQ","USD-CHF","short","1min","-100000","atr:stochs",52
18821,"2017-06-23 00:13:16","mKhTpdu953wQ66MWA","USD-CHF","short","1min","-100000","atr:cci:stochs",52
18822,"2017-06-23 00:13:18","qMMGNRWoHvbiGThbK","USD-CHF","short","1min","-100000","atr:cci",52
18823,"2017-06-23 00:13:19","b4nzb9Pyz8emssPWW","USD-CHF","short","1min","-100000","cci:stochs",52
18824,"2017-06-23 00:13:23","JRq4mYdE2iPKPd3wu","NZD-USD","long","1min","50000","atr:mfi",39
18825,"2017-06-23 00:13:25","MMWyKN8smJNgWagJi","AUD-USD","long","1min","67000","atr:mfi",39
18826,"2017-06-23 00:13:35","TrvvXCgrXDZMnZX2B","USD-CNH","long","1min","-100000","bearish:cmo:mfi:stochs",27
18827,"2017-06-23 00:13:37","HiCggbyLpebCxbif5","USD-CNH","long","1min","-100000","bearish:cmo:stochs",27
18828,"2017-06-23 00:13:38","p67CLHPCFoDjjtxuZ","USD-CNH","long","1min","55000","bearish:cmo:rsi:stochs",27
18829,"2017-06-23 00:13:39","jpxLz32r6wehgXRjC","USD-CNH","long","1min","55000","atr:bearish:cmo:stochs",27
18830,"2017-06-23 00:13:41","9isK9tenttMp9oLQZ","USD-CNH","long","1min","55000","bearish:cci:cmo:stochs",27
18831,"2017-06-23 00:13:42","pak8cwsQQxcFgLbd4","USD-CNH","long","1min","55000","bearish:cmo:mfi",27
18832,"2017-06-23 00:13:43","zoh3EzMJvsSzfDZfe","USD-CNH","long","1min","55000","bearish:cmo:mfi:rsi",27
18833,"2017-06-23 00:13:45","woDzMkZueqA4kLY2c","USD-CNH","long","1min","55000","atr:bearish:cmo:mfi",27
18834,"2017-06-23 00:13:46","aD9dQGTAgS8k9HTtb","USD-CNH","long","1min","55000","bearish:cci:cmo:mfi",27
18835,"2017-06-23 00:13:48","6Lgs9RMHBiRbKrxJM","USD-CNH","long","1min","55000","bearish:cmo",27
18836,"2017-06-23 00:13:49","rmQXQDJNpaGpc7CTQ","USD-CNH","long","1min","55000","bearish:cmo:rsi",27
18837,"2017-06-23 00:13:50","rEzQ7zraK4vj7hJRn","USD-CNH","long","1min","55000","atr:bearish:cmo:rsi",27
18838,"2017-06-23 00:13:52","FYecKX6FA8PxofRXn","USD-CNH","long","1min","55000","bearish:cci:cmo:rsi",27
18839,"2017-06-23 00:13:53","p8yq7C6sR2W6SYgJA","USD-CNH","long","1min","55000","atr:bearish:cmo",27
18840,"2017-06-23 00:13:54","RxJDZMeweqcCT5EGS","USD-CNH","long","1min","55000","atr:bearish:cci:cmo",27
18841,"2017-06-23 00:13:56","w3nMHf88LdXRYo6Nj","USD-CNH","long","1min","55000","bearish:cci:cmo",27
18842,"2017-06-23 00:13:57","bCN9PJgh2DbEmAagW","USD-CNH","long","1min","55000","mfi:stochs",27
18843,"2017-06-23 00:13:59","RJ5ifqxfEGAJGQeW5","USD-CNH","long","1min","-100000","cmo:mfi:stochs",27
18844,"2017-06-23 00:14:00","2aeQDA2ZA9pHAFZYT","USD-CNH","long","1min","-100000","cmo:mfi:rsi:stochs",27
18845,"2017-06-23 00:14:01","eMikvC5bBMkaBe7eJ","USD-CNH","long","1min","-100000","atr:cmo:mfi:stochs",27
18846,"2017-06-23 00:14:03","KpvA7RkkenXG3H4eY","USD-CNH","long","1min","-100000","cci:cmo:mfi:stochs",27
18847,"2017-06-23 00:14:04","QMWoHXHXxCrGj86zP","USD-CNH","long","1min","-100000","cci:mfi:stochs",27
18848,"2017-06-23 00:14:05","pZ2i5HcpfhqG3xFvD","USD-CNH","long","1min","-100000","bearish:cci:mfi:stochs",27
18849,"2017-06-23 00:14:07","84vMoxctM7tBqwmm8","USD-CNH","long","1min","-100000","cmo:stochs",27
18850,"2017-06-23 00:14:08","Ntho2DozEfdymEThd","USD-CNH","long","1min","-100000","cmo:rsi:stochs",27
18851,"2017-06-23 00:14:10","d9nJ6tXfQvMXMjQ27","USD-CNH","long","1min","-100000","atr:cmo:rsi:stochs",27
18852,"2017-06-23 00:14:11","j3dEuEDjtyfBp2SWm","USD-CNH","long","1min","-100000","cci:cmo:rsi:stochs",27
18853,"2017-06-23 00:14:12","R2rqr8fJxwf8c3MzJ","USD-CNH","long","1min","-100000","atr:cmo:stochs",27
18854,"2017-06-23 00:14:14","Lky3TanXh2wuYXyKq","USD-CNH","long","1min","-100000","atr:cci:cmo:stochs",27
18855,"2017-06-23 00:14:15","JuoqmRextw4ygy6HD","USD-CNH","long","1min","-100000","cci:cmo:stochs",27
18856,"2017-06-23 00:14:17","Nqrx34RTrNwsogYhc","USD-CNH","long","1min","-100000","cci:stochs",27
18857,"2017-06-23 00:14:18","9hEwisaW5HhnbWZkq","USD-CNH","long","1min","-100000","bearish:cci:stochs",27
18858,"2017-06-23 00:14:19","qST9YKjGiezcjbufR","USD-CNH","long","1min","-100000","bearish:mfi:stochs",27
18859,"2017-06-23 00:14:21","RTHxTPWSuKRn3SiCJ","USD-CNH","long","1min","-100000","cmo:mfi",27
18860,"2017-06-23 00:14:22","btGde7TEiqKBpaBMC","USD-CNH","long","1min","-100000","cmo:mfi:rsi",27
18861,"2017-06-23 00:14:24","Y5Q5gG9vzerfJv5vN","USD-CNH","long","1min","-100000","atr:cmo:mfi:rsi",27
18862,"2017-06-23 00:14:25","4NNGgitZJJLjcPTC6","USD-CNH","long","1min","-100000","cci:cmo:mfi:rsi",27
18863,"2017-06-23 00:14:26","WCTEsDBQJBxLqY7CJ","USD-CNH","long","1min","-100000","atr:cmo:mfi",27
18864,"2017-06-23 00:14:28","BmNkaLfqZDzzRQBDC","USD-CNH","long","1min","-100000","atr:cci:cmo:mfi",27
18865,"2017-06-23 00:14:29","u5KWLN5as4r9Cj7mc","USD-CNH","long","1min","-100000","cci:cmo:mfi",27
18866,"2017-06-23 00:14:31","rXQqQbgmhbMwzF5h2","USD-CNH","long","1min","-100000","cmo:rsi",27
18867,"2017-06-23 00:14:32","iZT6TYfXn7DXdt4hr","USD-CNH","long","1min","-100000","atr:cmo:rsi",27
18868,"2017-06-23 00:14:33","DwTsTQWcDtLBNqSyx","USD-CNH","long","1min","-100000","atr:cci:cmo:rsi",27
18869,"2017-06-23 00:14:35","XZKtw5u9swFuYKCyy","USD-CNH","long","1min","-100000","cci:cmo:rsi",27
18870,"2017-06-23 00:14:36","3Fd26YGj6th6Hvv8h","USD-CNH","long","1min","-100000","atr:cmo",27
18871,"2017-06-23 00:14:38","M36sZEbWPRJt9i5oB","USD-CNH","long","1min","-100000","atr:cci:cmo",27
18872,"2017-06-23 00:14:39","zevFjgyd34HNjYjx4","USD-CNH","long","1min","-100000","cci:cmo",27
18873,"2017-06-23 00:14:41","Tnfkqtjj7uhT4noN2","EUR-USD","long","1min","0","atr:mfi",27
18874,"2017-06-23 00:16:17","hNwsZqR6ryntmWWG7","EUR-GBP","long","1min","-100000","atr:bearish",45
18875,"2017-06-23 00:16:19","2yX3q8PiCraQMd93c","EUR-GBP","long","1min","-100000","atr:bearish:mfi",45
18876,"2017-06-23 00:16:20","PSqD3oT9SeLHsRiGT","EUR-GBP","long","1min","-100000","atr:mfi",45
18877,"2017-06-23 00:16:22","vtCJsox2w3RAf7o4P","EUR-GBP","long","1min","50000","bearish:mfi",45
18878,"2017-06-23 00:16:24","Z66GdWLgyYh6aybD5","USD-TRY","long","1min","55000","ao:bullish",45
18879,"2017-06-23 00:16:25","brYMWucYqzNQLRAHo","USD-TRY","long","1min","55000","ao:bullish:fsar",45
18880,"2017-06-23 00:16:27","xyQczp7HtGFpLqrow","USD-TRY","long","1min","55000","ao:bullish:fsar:mfi",45
18881,"2017-06-23 00:16:28","ip84vx95EkguFSwNM","USD-TRY","long","1min","55000","ao:bullish:mfi",45
18882,"2017-06-23 00:16:30","FRdWXobrntGNZdArZ","USD-TRY","long","1min","55000","ao:fsar",45
18883,"2017-06-23 00:16:31","NBWfTESz7ZCBaQjJJ","USD-TRY","long","1min","55000","ao:fsar:mfi",45
18884,"2017-06-23 00:16:33","4WChd4Btn8qr5eYnk","USD-TRY","long","1min","55000","ao:mfi",45
18885,"2017-06-23 00:16:34","jyPN3BatEg5RiWksd","USD-TRY","long","1min","55000","bullish:fsar",45
18886,"2017-06-23 00:16:36","N7RPt2weZpZTv3tue","USD-TRY","long","1min","55000","bullish:fsar:mfi",45
18887,"2017-06-23 00:16:37","R39xmXPPp7SYn4v2M","USD-TRY","long","1min","55000","fsar:mfi",45
18888,"2017-06-23 00:16:39","kTq8ZPrmKPi6sn8m5","EUR-USD","long","1min","55000","atr:bearish:cci:mfi",45
18889,"2017-06-23 00:16:40","j9kvrDSmbuCxjTpQB","EUR-USD","long","1min","55000","atr:bearish:cci",45
18890,"2017-06-23 00:16:42","Xfsm4f4znpAWn4wuG","EUR-USD","long","1min","55000","bearish:cci:mfi",45
18891,"2017-06-23 00:16:43","HbvNDZaBW7hR8meoc","EUR-USD","long","1min","55000","bearish:cci",45
18892,"2017-06-23 00:16:45","XH2SoyDvzfhmZSFT9","EUR-USD","long","1min","55000","atr:cci:mfi",45
18893,"2017-06-23 00:16:46","EsLsZu9s8jataWxvc","EUR-USD","long","1min","55000","atr:cci",45
18894,"2017-06-23 00:16:48","LzE93a3E9yHLwvpSk","EUR-USD","long","1min","55000","cci:mfi",45
18895,"2017-06-23 00:16:49","7Rq6ZT9dYGEccy7tc","USD-CHF","long","1min","70000","bullish:mfi",45
18896,"2017-06-23 00:17:03","mgxBQboQ5WRnsrL6m","USD-TRY","short","1min","-100000","cci:hangingman:stochs",59
18897,"2017-06-23 00:17:05","sroMGdrvK6ujgNEvL","USD-TRY","short","1min","-100000","cci:hangingman",59
18898,"2017-06-23 00:17:06","wru7iu7rJgWXdJS38","USD-TRY","short","1min","-100000","hangingman:stochs",59
18899,"2017-06-23 00:17:08","SNZ6kGMMTJfApt9i8","USD-CHF","short","1min","70000","cci:hangingman:stochs",59
18900,"2017-06-23 00:17:10","2qjCNAidmQJpwn54X","USD-CHF","short","1min","70000","atr:cci:hangingman:stochs",59
18901,"2017-06-23 00:17:11","u7cRsRYgpwfYYTyia","USD-CHF","short","1min","70000","hangingman:stochs",59
18902,"2017-06-23 00:17:12","vwgjTnzDLoBQyrSdK","USD-CHF","short","1min","70000","atr:hangingman:stochs",59
18903,"2017-06-23 00:17:14","QKNYnjQdnHK3kQact","USD-CHF","short","1min","70000","cci:hangingman",59
18904,"2017-06-23 00:17:15","PHMFyfyn398MpvzWg","USD-CHF","short","1min","70000","atr:cci:hangingman",59
18905,"2017-06-23 00:17:17","PTKt5SJBpaMgiSeaD","USD-CHF","short","1min","70000","atr:hangingman",59
18906,"2017-06-23 00:17:21","qb8Y3w2pmL78gjJGb","USD-CHF","long","1min","-100000","atr:mfi",41
18907,"2017-06-23 00:18:02","bPce6gEWN47bR7atN","USD-CHF","long","1min","-100000","bearish:mfi",0
18908,"2017-06-23 00:18:03","vSTcKwuqo7Q4g24tK","USD-CHF","long","1min","-100000","atr:bearish:mfi",0
18909,"2017-06-23 00:18:05","3efRFPq47ZtEjzjYA","USD-CHF","long","1min","-100000","atr:bearish",0
18910,"2017-06-23 00:18:22","LjGZh26pLtELbr77Z","USD-TRY","long","1min","-100000","bullish:macd",40
18911,"2017-06-23 00:18:23","RFxicbzGSXFEjoMni","USD-TRY","long","1min","-100000","bullish:macd:mfi",40
18912,"2017-06-23 00:18:25","7sbniCmAou9CiFbXc","USD-TRY","long","1min","-100000","macd:mfi",40
18913,"2017-06-23 00:18:26","scXsLQrxSJYTif7if","USD-TRY","long","1min","-100000","bullish:mfi",40
18914,"2017-06-23 00:18:28","NcR678kBZBr6nwPEy","EUR-USD","long","1min","-100000","bullish:cci:mfi",40
18915,"2017-06-23 00:18:29","RiSswzNG7sYG6G2bQ","EUR-USD","long","1min","-100000","bullish:cci",40
18916,"2017-06-23 00:18:36","5JtJLpMoZ99BBBkTQ","USD-MXN","long","1min","55000","macd:mfi",26
18917,"2017-06-23 00:18:48","BTDiYkNmbkhLq2c5K","USD-CNH","long","1min","55000","bearish:stochs",14
18918,"2017-06-23 00:18:54","3WbPAfADWf4WF5P5c","AUD-USD","long","1min","67000","atr:bearish",8
18919,"2017-06-23 00:18:55","D8vzK4cfAdjtXK7g4","AUD-USD","long","1min","67000","atr:bearish:mfi",8
18920,"2017-06-23 00:18:57","Y5beDSarfcSXiGC8a","AUD-USD","long","1min","67000","bearish:mfi",8
18921,"2017-06-23 00:19:04","Fv7z9x53u6Fe9WTLf","USD-JPY","long","1min","-100000","bearish:mfi",58
18922,"2017-06-23 00:19:06","xStqYa4CSAWqfceER","USD-TRY","long","1min","55000","bearish:macd",58
18923,"2017-06-23 00:19:07","PytZQH4XcHCBfmvn9","USD-TRY","long","1min","55000","bearish:macd:mfi",58
18924,"2017-06-23 00:20:01","gNsjLT6XsgNh9R8hv","USD-CNH","long","1min","55000","bearish:dragonflydoji:mfi:rsi",1
18925,"2017-06-23 00:20:03","jzBJb5kBQgm7x66cX","USD-CNH","long","1min","55000","bearish:dragonflydoji:rsi",1
18926,"2017-06-23 00:20:04","MwLwt4hpFdhHEPAig","USD-CNH","long","1min","55000","dragonflydoji:mfi:rsi",1
18927,"2017-06-23 00:20:06","vbYBwKcBKa24s4bSx","USD-CNH","long","1min","55000","dragonflydoji:rsi",1
18928,"2017-06-23 00:20:07","2NthvKn3HyQMhcfmg","USD-CNH","long","1min","55000","bearish:dragonflydoji:mfi",1
18929,"2017-06-23 00:20:08","hTRf645ybcRJaLxSP","USD-CNH","long","1min","55000","bearish:dragonflydoji",1
18930,"2017-06-23 00:20:10","RXuXz9G3DNZZQNF8h","USD-CNH","long","1min","55000","dragonflydoji:mfi",1
18931,"2017-06-23 00:20:11","6Qh6kBJKX9B4r2ych","USD-CNH","long","1min","55000","dflydoji",1
18932,"2017-06-23 00:20:43","mqxSsnJgPJNf9XwiK","USD-MXN","long","1min","-100000","bearish:mfi",19
18933,"2017-06-23 00:21:03","SFnz43pM9w6hKf68t","USD-MXN","long","1min","-100000","macd:mfi:sixCross",59
18934,"2017-06-23 00:21:04","ipeeW5TGzLzaADuJx","USD-MXN","long","1min","-100000","macd:sixCross",59
18935,"2017-06-23 00:21:05","LFuCodhR5QL28sbWH","USD-MXN","long","1min","-100000","mfi:sixCross",59
18936,"2017-06-23 00:24:08","uD4ZygsM6KiJEPfKD","NZD-USD","long","1min","-100000","atr:bearish",53
18937,"2017-06-23 00:24:10","f8HE2uKT6TgbzLFEJ","NZD-USD","long","1min","-100000","atr:bearish:mfi",53
18938,"2017-06-23 00:24:11","uxN8n6jNyk9kFMQcX","NZD-USD","long","1min","-100000","bearish:mfi",53
18939,"2017-06-23 00:24:13","tk4XHGKJH3JYEphYh","USD-CNH","long","1min","55000","atr:mfi",53
18940,"2017-06-23 00:24:17","vyWJbG3FFN38bGSpf","USD-CAD","short","1min","-100000","atr:rsi:stochs",44
18941,"2017-06-23 00:24:19","mm4oKrMFo4i5RtC9P","USD-CAD","short","1min","-100000","atr:rsi",44
18942,"2017-06-23 00:24:23","eNhx92yfXyuzbRSbu","USD-CAD","short","1min","-100000","rsi:stochs",39
18943,"2017-06-23 00:25:14","2CxKqKNrzERZH4D5K","EUR-GBP","short","1min","-100000","atr:cci:stochs",48
18944,"2017-06-23 00:25:15","mdsFxeh4rrXjjbhuh","EUR-GBP","short","1min","-100000","atr:cci",48
18945,"2017-06-23 00:25:17","GdJPLL4KPKphcZJ9w","USD-CAD","long","1min","-100000","atr:mfi",48
18946,"2017-06-23 00:26:03","vf9DZa92hDMZqGySe","USD-TRY","long","1min","-100000","dragonflydoji:macd:mfi",59
18947,"2017-06-23 00:26:04","EoHdD4eKZWMbgjGo6","USD-TRY","long","1min","-100000","dragonflydoji:macd",59
18948,"2017-06-23 00:26:09","ghbEjNviBpuyfMFKi","USD-CNH","short","1min","55000","atr:stochs",53
18949,"2017-06-23 00:26:10","vmews4GcjivmmHHgr","USD-CNH","short","1min","55000","atr:cci:stochs",53
18950,"2017-06-23 00:26:11","wTsx7KMKv9q7jM8yD","USD-CNH","short","1min","55000","atr:cci",53
18951,"2017-06-23 00:26:13","nfHkwT9NS3uwmXi5P","USD-CNH","short","1min","55000","cci:stochs",53
18952,"2017-06-23 00:27:04","rWjMLpXAZ6y9MDJjR","EUR-USD","short","1min","55000","cci:stochs",58
18953,"2017-06-23 00:27:09","9dP99Tdc252v9BGrX","EUR-USD","short","1min","55000","atr:stochs",54
18954,"2017-06-23 00:27:10","XsjNC6e6MZ9dbmpxG","EUR-USD","short","1min","55000","atr:cci:stochs",54
18955,"2017-06-23 00:27:12","eoRACmDpm3LKHPZZd","EUR-USD","short","1min","55000","atr:cci",54
18956,"2017-06-23 00:27:59","8nQFhYHyqJwpivZcp","USD-TRY","short","1min","-100000","atr:hangingman",3
18957,"2017-06-23 00:28:01","dTx48twikDZiteLw4","USD-TRY","short","1min","-100000","atr:cci:hangingman",3
18958,"2017-06-23 00:28:02","4McZq2Hpspmua2toE","USD-TRY","short","1min","-100000","atr:cci:hangingman:rsi",3
18959,"2017-06-23 00:28:03","yW249WTeapo7ohSwm","USD-TRY","short","1min","-100000","atr:cci:hangingman:stochs",3
18960,"2017-06-23 00:28:05","RgxtMGsFeJhrea4xg","USD-TRY","short","1min","-100000","atr:hangingman:rsi",3
18961,"2017-06-23 00:28:06","5b9D9pgi25QFdkSDf","USD-TRY","short","1min","-100000","atr:hangingman:rsi:stochs",3
18962,"2017-06-23 00:28:08","8gFFwwjeyuGoPMaej","USD-TRY","short","1min","-100000","atr:hangingman:stochs",3
18963,"2017-06-23 00:28:09","bsjPMH3g7QoZ5bDFF","USD-TRY","short","1min","-100000","cci:hangingman:rsi",3
18964,"2017-06-23 00:28:10","BZg8pmkBTBcgyK6pY","USD-TRY","short","1min","-100000","cci:hangingman:rsi:stochs",3
18965,"2017-06-23 00:28:12","oMdLmztdDSGGNWn8Z","USD-TRY","short","1min","-100000","hangingman:rsi",3
18966,"2017-06-23 00:28:13","8F4sEoLCkW4srG2up","USD-TRY","short","1min","-100000","hangingman:rsi:stochs",3
18967,"2017-06-23 00:28:14","4eQTpcYk9NnxYTPSf","USD-TRY","short","1min","-100000","atr:cci",3
18968,"2017-06-23 00:28:16","m8gnqxMkrSng9Joae","USD-TRY","short","1min","-100000","atr:cci:rsi",3
18969,"2017-06-23 00:28:17","2b8izaxk6H6zkHfea","USD-TRY","short","1min","-100000","atr:cci:rsi:stochs",3
18970,"2017-06-23 00:28:19","wYw86CTXno5th38ZJ","USD-TRY","short","1min","-100000","atr:cci:stochs",3
18971,"2017-06-23 00:28:20","XSyi64FyxuWrvNHxx","USD-TRY","short","1min","-100000","atr:rsi",3
18972,"2017-06-23 00:28:22","4w4S4HqHftRn4X5HD","USD-TRY","short","1min","-100000","atr:rsi:stochs",3
18973,"2017-06-23 00:28:23","xnCkuLixafRuMQCo3","USD-TRY","short","1min","-100000","atr:stochs",3
18974,"2017-06-23 00:28:24","NZpnj4pED6Wrk35Zi","USD-TRY","short","1min","-100000","cci:rsi",3
18975,"2017-06-23 00:28:26","iwq5j67ZwSP7TeFFu","USD-TRY","short","1min","-100000","cci:rsi:stochs",3
18976,"2017-06-23 00:28:27","jBFTB48u9wYMgMCXk","USD-TRY","short","1min","-100000","rsi:stochs",3
18977,"2017-06-23 00:28:28","dBSNLNpqqnQokxyLK","USD-TRY","short","1min","-100000","dflydoji",3
18978,"2017-06-23 00:29:02","krdpQfZoEduxrhJrF","USD-TRY","short","1min","-100000","rsi:shootingstar",60
18979,"2017-06-23 00:29:03","3iBibaejAaKKW7nZH","USD-TRY","short","1min","-100000","cci:rsi:shootingstar",60
18980,"2017-06-23 00:29:05","5vwmdvWteA6iMKJDh","USD-TRY","short","1min","-100000","cci:shootingstar",60
18981,"2017-06-23 00:29:09","LkGcT8YWvJLvpHWhJ","USD-JPY","long","1min","61000","bullish:stochs",53
18982,"2017-06-23 00:29:10","iMT9hTFdY4tuo5A7y","USD-JPY","long","1min","61000","bullish:mfi:stochs",53
18983,"2017-06-23 00:29:11","mWYBhL5RW6fQo8bYQ","USD-JPY","short","1min","-100000","ao:macd",53
18984,"2017-06-23 00:29:13","dev3cqJsTGdzsW25u","USD-TRY","short","1min","-100000","shootingstar:stochs",53
18985,"2017-06-23 00:29:15","cWd5ANdNg9iTiqcSM","USD-TRY","short","1min","-100000","cci:shootingstar:stochs",53
18986,"2017-06-23 00:29:16","QXengNaTcXLn4FKiu","USD-TRY","short","1min","-100000","cci:rsi:shootingstar:stochs",53
18987,"2017-06-23 00:29:17","MjWx5XdF75T7epsnc","USD-TRY","short","1min","-100000","rsi:shootingstar:stochs",53
18988,"2017-06-23 00:29:19","Fs5vSoXF8XiLHQyft","USD-CHF","long","1min","-100000","bullish:mfi:morningstar",53
18989,"2017-06-23 00:29:20","Swh2jCQKuySmz7isu","USD-CHF","long","1min","-100000","bullish:morningstar",53
18990,"2017-06-23 00:29:24","xHenPtvunpAfFATid","USD-CNH","long","1min","55000","bearish:mfi",38
18991,"2017-06-23 00:29:33","kSgYqTnkRxz9oh4Qt","NZD-USD","short","1min","50000","atr:fsar",29
18992,"2017-06-23 00:29:59","xth4aNpKP5HkSdPc7","USD-TRY","short","1min","-100000","cmo:rsi:stochs",3
18993,"2017-06-23 00:30:01","PPdfcAu7Nr2e3FXiM","USD-TRY","short","1min","-100000","cci:cmo:rsi:stochs",3
18994,"2017-06-23 00:30:02","P7L4m6HwDr5jS4wDy","USD-TRY","short","1min","-100000","cmo:rsi:shootingstar:stochs",3
18995,"2017-06-23 00:30:03","B7TCRYtbpCqzdLs6s","USD-TRY","short","1min","-100000","cmo:stochs",3
18996,"2017-06-23 00:30:05","6h8kfZfMv3XcQFsHp","USD-TRY","short","1min","-100000","cci:cmo:stochs",3
18997,"2017-06-23 00:30:06","FqcWNJsvGiMH5ZDoB","USD-TRY","short","1min","-100000","cci:cmo:shootingstar:stochs",3
18998,"2017-06-23 00:30:07","fvEcgysDjWyptTHcx","USD-TRY","short","1min","-100000","cmo:shootingstar:stochs",3
18999,"2017-06-23 00:30:09","cSsTbWsNBkTTDnfKM","USD-TRY","short","1min","-100000","cmo:rsi",3
19000,"2017-06-23 00:30:10","PAGDndkkPkrmpTzPk","USD-TRY","short","1min","-100000","cci:cmo:rsi",3
19001,"2017-06-23 00:30:12","2qDaxbRRvH7sY2Sgi","USD-TRY","short","1min","-100000","cci:cmo:rsi:shootingstar",3
19002,"2017-06-23 00:30:13","vbArrLwPfWf4aid2g","USD-TRY","short","1min","-100000","cmo:rsi:shootingstar",3
19003,"2017-06-23 00:30:14","M3ptyonkgk5yb4HEZ","USD-TRY","short","1min","-100000","cci:cmo",3
19004,"2017-06-23 00:30:16","nYPwiQEfcLC4QmpM6","USD-TRY","short","1min","-100000","cci:cmo:shootingstar",3
19005,"2017-06-23 00:30:17","QMX2kXkmBgA6X3dGF","USD-TRY","short","1min","-100000","cmo:shootingstar",3
19006,"2017-06-23 00:30:19","eGRnQuTJ453kxAPWo","AUD-USD","long","1min","67000","atr:bearish:mfi:stochs",3
19007,"2017-06-23 00:30:20","crx5MWq8mAcQvCC78","AUD-USD","long","1min","67000","bearish:mfi:stochs",3
19008,"2017-06-23 00:30:21","BCsvHsSt2CsHmk5D6","AUD-USD","long","1min","67000","atr:mfi:stochs",3
19009,"2017-06-23 00:30:23","YnQnJq6BhcctaY2rH","AUD-USD","long","1min","67000","mfi:stochs",3
19010,"2017-06-23 00:30:24","sXRvXfxBa6G9xdpsm","AUD-USD","long","1min","67000","atr:bearish:stochs",3
19011,"2017-06-23 00:30:25","unpePbRZ7mJ57Ck3Z","AUD-USD","long","1min","67000","bearish:stochs",3
